time_s,z_m,vz_m_s,az_m_s2
0.0,0.95,-0.0,-0.27210884353741494
0.0074246212024587505,0.949992525,-0.002010203563658899,-0.26938775510204077
0.014849242404917501,0.9499702,-0.004000204076426753,-0.2666666666666666
0.022273863607376248,0.949933175,-0.005970001538303564,-0.26394557823129244
0.029698484809835002,0.9498816,-0.007919595949289331,-0.26122448979591834
0.03712310601229375,0.9498156249999999,-0.009848987309384057,-0.25850340136054417
0.044547727214752496,0.9497354,-0.011758175618587732,-0.25578231292517
0.05197234841721125,0.949641075,-0.013647160876900367,-0.25306122448979584
0.059396969619670004,0.9495328,-0.015515943084321955,-0.2503401360544217
0.06682159082212874,0.949410725,-0.017364522240852505,-0.24761904761904754
0.0742462120245875,0.949275,-0.019192898346492005,-0.24489795918367344
0.08167083322704626,0.949125775,-0.02100107140124046,-0.2421768707482993
0.08909545442950499,0.9489632,-0.02278904140509787,-0.23945578231292514
0.09652007563196376,0.9487874249999999,-0.024556808358064244,-0.23673469387755097
0.1039446968344225,0.9485986,-0.02630437226013957,-0.23401360544217684
0.11136931803688124,0.9483968749999999,-0.028031733111323842,-0.23129251700680267
0.11879393923934001,0.9481824,-0.029738890911617084,-0.22857142857142854
0.12621856044179874,0.9479553249999999,-0.031425845661019275,-0.22585034013605443
0.13364318164425748,0.9477158,-0.03309259735953043,-0.2231292517006802
0.14106780284671624,0.9474639749999999,-0.03473914600715052,-0.22040816326530607
0.148492424049175,0.9471999999999999,-0.036365491603879585,-0.2176870748299319
0.15591704525163375,0.946924025,-0.0379716341497176,-0.2149659863945578
0.1633416664540925,0.9466361999999999,-0.03955757364466458,-0.2122448979591836
0.17076628765655125,0.946336675,-0.0411233100887205,-0.2095238095238095
0.17819090885900998,0.9460255999999999,-0.04266884348188538,-0.20680272108843534
0.18561553006146875,0.945703125,-0.044194173824159216,-0.2040816326530612
0.1930401512639275,0.9453693999999999,-0.04569930111554201,-0.201360544217687
0.20046477246638625,0.9450245749999999,-0.04718422535603376,-0.1986394557823129
0.207889393668845,0.9446688,-0.048648946545634474,-0.19591836734693877
0.21531401487130372,0.9443022249999999,-0.05009346468434411,-0.19319727891156457
0.22273863607376249,0.9439249999999999,-0.051517779772162736,-0.19047619047619047
0.23016325727622125,0.943537275,-0.05292189180909032,-0.18775510204081633
0.23758787847868001,0.9431392,-0.05430580079512685,-0.18503401360544214
0.24501249968113875,0.942730925,-0.05566950673027232,-0.18231292517006797
0.2524371208835975,0.9423126,-0.057013009614526766,-0.17959183673469384
0.2598617420860562,0.941884375,-0.05833630944789016,-0.1768707482993197
0.26728636328851496,0.9414463999999999,-0.05963940623036253,-0.17414965986394554
0.27471098449097375,0.940998825,-0.060922299961943815,-0.1714285714285714
0.2821356056934325,0.9405418,-0.0621849906426341,-0.16870748299319724
0.2895602268958913,0.940075475,-0.0634274782724333,-0.1659863945578231
0.29698484809835,0.9396,-0.0646497628513415,-0.16326530612244894
0.30440946930080875,0.939115525,-0.06585184437935862,-0.1605442176870748
0.3118340905032675,0.9386222,-0.0670337228564847,-0.15782312925170064
0.31925871170572623,0.938120175,-0.06819539828271974,-0.1551020408163265
