time_s,z_m,vz_m_s,az_m_s2
3.3356303752064616,0.88525403392,-0.030954649881915975,0.007070476190476196
3.3643858094754826,0.8843669002681249,-0.030745336728489364,0.007486938775510205
3.3931412437445037,0.88348595706,-0.03052411386969034,0.007898775510204072
3.421896678013525,0.882611544814375,-0.030291118236158293,0.0083057142857143
3.450652112282546,0.881744,-0.03004649458314057,0.008707482993197289
3.4794075465515677,0.880883654810625,-0.02979039549049239,0.00910380952380954
3.5081629808205887,0.88003083694,-0.029522981362677093,0.009494421768707465
3.5369184150896102,0.879185869356875,-0.029244420428765946,0.009879047619047633
3.5656738493586313,0.87834907008,-0.028954888742438074,0.010257414965986419
3.594429283627653,0.877520751953125,-0.02865457018198065,0.010629251700680274
3.623184717896674,0.8767012224199999,-0.028343656450288815,0.010994285714285738
3.651940152165695,0.875890783299375,-0.02802234707486569,0.011352244897959173
3.6806955864347164,0.8750897305599998,-0.02769084940782229,0.011702857142857162
3.7094510207037374,0.874298354095625,-0.027349378625877697,0.012045850340136048
3.738206454972759,0.8735169375,-0.026998157730358865,0.012380952380952423
3.76696188924178,0.872745757841875,-0.026637417547200677,0.012707891156462599
3.7957173235108015,0.87198508544,-0.026267396726946043,0.013026394557823118
3.8244727577798225,0.8712351836381249,-0.025888341744745937,0.013336190476190472
3.8532281920488436,0.8704963085799999,-0.02550050690035916,0.013637006802721119
3.881983626317865,0.869768708984375,-0.02510415431815251,0.01392857142857146
3.910739060586886,0.86905262592,-0.024699553947100838,0.014210612244897973
3.9394944948559076,0.868348292580625,-0.024286983560786665,0.014482857142857145
3.9682499291249282,0.8676559340599999,-0.02386672875740091,0.01474503401360542
3.9970053633939493,0.866975767126875,-0.023439082959742154,0.014996870748299338
4.02576079766297,0.866308,-0.023004347415217,0.015238095238095238
4.054516231931992,0.8656528321231249,-0.022562831195840037,0.015468435374149644
4.083271666201013,0.86501045394,-0.022114851198233924,0.015687619047619086
4.112027100470034,0.864381046669375,-0.02166073214362907,0.015895374149659854
4.140782534739055,0.8637647820799998,-0.02120080657786399,0.0160914285714286
4.1695379690080765,0.863161822265625,-0.02073541487138515,0.016275510204081634
4.198293403277098,0.8625723194199999,-0.020264905219246926,0.01644734693877549
4.2270488375461195,0.8619964156118749,-0.01978963364111176,0.01660666666666667
4.2558042718151405,0.8614342425599999,-0.01930996398124994,0.01675319727891157
4.284559706084162,0.8608859214081249,-0.018826267908539793,0.01688666666666667
4.313315140353183,0.8603515625,-0.018338924916467617,0.017006802721088437
4.342070574622205,0.8598312651543749,-0.01784832232312766,0.01711333333333336
4.370826008891226,0.8593251174399998,-0.01735485527122195,0.017205986394557827
4.399581443160247,0.858833195950625,-0.016858926728060917,0.01728448979591839
4.428336877429268,0.8583555655799999,-0.016360947485562487,0.017348571428571404
4.45709231169829,0.857892279296875,-0.01586133616025279,0.01739795918367348
4.485847745967311,0.85744337792,-0.015360519193266085,0.017432380952380977
4.514603180236332,0.857008889893125,-0.01485893085034406,0.01745156462585033
4.543358614505353,0.8565888310599999,-0.01435701322183696,0.017455238095238135
4.572114048774374,0.8561832044393749,-0.013855216222702525,0.01744312925170068
4.600869483043396,0.8557919999999999,-0.01335399759250689,0.017414965986394578
4.629624917312417,0.8554151944356249,-0.012853822895423786,0.01737047619047618
4.658380351581438,0.85505275094,-0.012355165520235245,0.017309387755102084
4.687135785850459,0.854704618981875,-0.011858506680330831,0.017231428571428592
4.71589122011948,0.85437073408,-0.01136433541370838,0.017136326530612284
4.744646654388501,0.8540510175781248,-0.010873148582973625,0.01702380952380951
4.773402088657522,0.85374537642,-0.010385450875340452,0.016893605442176905
4.802157522926543,0.853453702924375,-0.00990175480263031,0.016745442176870802
4.830912957195565,0.85317587456,-0.009422580701272852,0.016579047619047573
4.859668391464586,0.8529117537206249,-0.008948456732305732,0.01639414965986395
4.888423825733607,0.8526611874999999,-0.008479918881374593,0.01619047619047616
4.917179260002628,0.852424007466875,-0.008017510958732795,0.015967755102040817
4.94593469427165,0.85220002944,-0.007561784599241972,0.01572571428571428
4.974690128540671,0.8519890532631249,-0.0071132992623715655,0.01546408163265306
5.003445562809692,0.8517908625799999,-0.006672622232198733,0.01518258503401358
5.032200997078713,0.8516052246093749,-0.00624032861740912,0.014880952380952384
5.060956431347734,0.8514318899200001,-0.0058170013512959945,0.014558911564625849
5.089711865616756,0.8512705922056251,-0.005403231191760684,0.014216190476190478
5.118467299885777,0.8511210480599999,-0.004999616721312445,0.013852517006802692
5.1472227341547985,0.850982956751875,-0.004606764347068464,0.013467619047618958
5.1759781684238195,0.8508559999999998,-0.00422528830075399,0.013061224489795902
5.2047336026928415,0.8507398417481249,-0.003855810638702384,0.012633061224489728
5.2334890369618625,0.8506341279399999,-0.0034989612418545703,0.012182857142857209
5.262244471230884,0.8505384862943749,-0.00315537781575953,0.011710340136054495
5.290999905499905,0.85045252608,-0.002825705890574545,0.0112152380952381
5.319755339768926,0.850375837890625,-0.0025105988210644605,0.010697278911564653
5.348510774037948,0.85030799342,-0.0022107177866023627,0.010156190476190444
5.377266208306969,0.8502485452368749,-0.0019267317911691461,0.009591700680272153
5.406021642575989,0.8501970265600001,-0.001659317663353946,0.009003537414966024
5.434777076845011,0.8501529510331249,-0.0014091600563533977,0.008391428571428607
5.463532511114032,0.8501158125000001,-0.0011769514479724398,0.0077551020408163215
5.492287945383053,0.8500850847793749,-0.000963392140623943,0.0070942857142858
5.521043379652074,0.8500602214399999,-0.000769190261328463,0.006408707482993291
5.549798813921095,0.8500406555756249,-0.0005950617617149819,0.005698095238095258
5.578554248190117,0.85002579958,-0.0004417304180199819,0.004962176870748332
5.607309682459138,0.8500150449218751,-0.0003099278310882479,0.004200680272108805
5.636065116728159,0.85000776192,-0.00020039342637249698,0.00341333333333331
5.66482055099718,0.8500032995181251,-0.00011387445393350221,0.002599863945578311
5.693575985266202,0.8500009850599999,-5.112598843910396e-05,0.0017600000000000103
5.722331419535223,0.8500001240643748,-1.2910929166557457e-05,0.0008934693877550859
5.751086853804244,0.85,-0.0,-0.0
