time_s,z_m,vz_m_s,az_m_s2
0.0,0.95,-0.0,-0.0
0.0074246212024587505,0.949999875935625,-5.000381364601512e-05,-0.013402040816326528
0.014849242404917501,0.9499990149399999,-0.00019801010178312434,-0.026399999999999993
0.022273863607376248,0.9499967004818749,-0.0004410338636421759,-0.038997959183673464
0.029698484809835002,0.94999223808,-0.0007761204030303545,-0.051199999999999996
0.03712310601229375,0.949984955078125,-0.001200345328331182,-0.06301020408163265
0.044547727214752496,0.9499742004199999,-0.0017108145525045152,-0.07443265306122447
0.05197234841721125,0.9499593444243749,-0.00230466429308655,-0.08547142857142856
0.059396969619670004,0.94993977856,-0.0029790610721898156,-0.09613061224489795
0.06682159082212874,0.949914915220625,-0.0037312017165031814,-0.10641428571428567
0.0742462120245875,0.9498841874999999,-0.00455831335729185,-0.11632653061224488
0.08167083322704626,0.949847048966875,-0.005457653430397363,-0.12587142857142852
0.08909545442950499,0.94980297344,-0.006426509676237599,-0.13505306122448976
0.09652007563196376,0.949751454763125,-0.007462200139806772,-0.1438755102040816
0.1039446968344225,0.94969200658,-0.008562073170675429,-0.1523428571428571
0.11136931803688124,0.949624162109375,-0.00972350742299046,-0.16045918367346934
0.11879393923934001,0.9495474739199999,-0.010943911855475087,-0.1682285714285714
0.12621856044179874,0.9494615137056249,-0.012220725731428874,-0.1756551020408163
0.13364318164425748,0.94936587206,-0.013551418618727707,-0.1827428571428571
0.14106780284671624,0.9492601582518749,-0.014933490389823832,-0.1894959183673469
0.148492424049175,0.949144,-0.016364471221745818,-0.1959183673469387
0.15591704525163375,0.949017043248125,-0.017841921596098553,-0.20201428571428567
0.1633416664540925,0.9488789519399999,-0.01936343229906331,-0.20778775510204076
0.17076628765655125,0.948729407794375,-0.020926624421397644,-0.21324285714285712
0.17819090885900998,0.94856811008,-0.022529149358435478,-0.21838367346938764
0.18561553006146875,0.948394775390625,-0.024168688810087074,-0.2232142857142857
0.1930401512639275,0.9482091374199999,-0.025842954780839002,-0.22773877551020405
0.20046477246638625,0.9480109467368749,-0.02754968957975422,-0.23196122448979595
0.207889393668845,0.94779997056,-0.029286665820471954,-0.23588571428571423
0.21531401487130372,0.947575992533125,-0.03105168642120781,-0.23951632653061217
0.22273863607376249,0.9473388125,-0.03284258460475375,-0.24285714285714285
0.23016325727622125,0.9470882462793749,-0.03465722389847802,-0.24591224489795913
0.23758787847868001,0.9468241254399999,-0.036493498134325245,-0.24868571428571423
0.24501249968113875,0.946546297075625,-0.03834933144881636,-0.2511816326530612
0.2524371208835975,0.94625462358,-0.04022267828304865,-0.253404081632653
0.2598617420860562,0.945948982421875,-0.04211152338269571,-0.2553571428571428
0.26728636328851496,0.94562926592,-0.04401388179800753,-0.2570448979591836
0.27471098449097375,0.9452953810181249,-0.045927798883810406,-0.25847142857142846
0.2821356056934325,0.9449472490599999,-0.04785135029950693,-0.2596408163265306
0.2895602268958913,0.944584805564375,-0.0497826420090761,-0.2605571428571428
0.29698484809835,0.9442079999999999,-0.0517198102810732,-0.2612244897959183
0.30440946930080875,0.9438167955606249,-0.05366102168862985,-0.26164693877551015
0.3118340905032675,0.94341116894,-0.055604473109454045,-0.2618285714285714
0.31925871170572623,0.942991110106875,-0.05754839172583012,-0.2617734693877551
0.326683332908185,0.9425566220799999,-0.059491035024618694,-0.2614857142857142
0.33410795411064376,0.942107720703125,-0.06143069079725673,-0.260969387755102
0.3415325753131025,0.94164443442,-0.06336567713975762,-0.2602285714285714
0.34895719651556123,0.9411668040493749,-0.06529434245271093,-0.2592673469387754
0.35638181771801997,0.94067488256,-0.06721506544128272,-0.25808979591836717
0.36380643892047876,0.9401687348456249,-0.06912625511521528,-0.25669999999999993
0.3712310601229375,0.9396484374999999,-0.07102635078882731,-0.2551020408163265
0.37865568132539623,0.9391140785918749,-0.0729138220810138,-0.2533
0.386080302527855,0.9385657574399999,-0.07478716891524607,-0.2512979591836735
0.39350492373031376,0.9380035843881249,-0.07664492151957186,-0.24909999999999993
0.4009295449327725,0.9374276805799999,-0.0784856404266151,-0.24671020408163266
0.4083541661352313,0.9368381777343749,-0.08030791647357617,-0.24413265306122436
0.41577878733769,0.93623521792,-0.0821103708022318,-0.2413714285714285
0.4232034085401487,0.935618953330625,-0.08389165485893496,-0.23843061224489787
0.43062802974260744,0.93498954606,-0.08565045039461501,-0.23531428571428564
0.43805265094506624,0.934347167876875,-0.08738546946477767,-0.23202653061224487
0.44547727214752497,0.933692,-0.08909545442950498,-0.22857142857142854
0.4529018933499837,0.933024232873125,-0.09077917795345529,-0.22495306122448985
0.4603265145524425,0.93234406594,-0.09243544300586332,-0.22117551020408155
0.46775113575490124,0.931651707419375,-0.09406308286054006,-0.21724285714285696
0.47517575695736003,0.93094737408,-0.09566096109587297,-0.21315918367346925
0.48260037815981877,0.930231291015625,-0.09722797159482573,-0.20892857142857124
0.4900249993622775,0.92950369142,-0.09876303854493836,-0.20455510204081634
0.4974496205647363,0.9287648163618749,-0.1002651164383273,-0.20004285714285697
0.504874241767195,0.92801491456,-0.10173319007168524,-0.19539591836734688
0.5122988629696537,0.9272542421581249,-0.10316627454628123,-0.19061836734693888
0.5197234841721124,0.9264830625,-0.10456341526796072,-0.18571428571428575
0.5271481053745712,0.925701645904375,-0.10592368794714542,-0.1806877551020406
0.5345727265770299,0.92491026944,-0.10724619859883336,-0.175542857142857
0.5419973477794887,0.924109216700625,-0.10853008354259899,-0.17028367346938783
0.5494219689819475,0.92329877758,-0.10977450940259309,-0.16491428571428568
0.5568465901844062,0.922479248046875,-0.11097867310754268,-0.15943877551020405
0.564271211386865,0.92165092992,-0.11214180189075118,-0.1538612244897959
0.5716958325893238,0.920814130643125,-0.11326315329009838,-0.1481857142857144
0.5791204537917826,0.91996916306,-0.11434201514804039,-0.14241632653061218
0.5865450749942412,0.9191163451893749,-0.11537770561160957,-0.13655714285714274
0.5939696961967,0.918256,-0.11636957313241468,-0.13061224489795903
0.6013943173991588,0.917388455185625,-0.11731699646664091,-0.12458571428571402
0.6088189386016175,0.9165140429399999,-0.11821938467504958,-0.1184816326530612
0.6162435598040762,0.9156330997318749,-0.11907617712297854,-0.11230408163265296
0.623668181006535,0.9147459660799999,-0.11988684348034184,-0.10605714285714296
0.6310928022089938,0.913852986328125,-0.12065088372163008,-0.09974489795918381
0.6385174234114525,0.9129545084199999,-0.1213678281259099,-0.09337142857142872
0.6459420446139112,0.9120508836743749,-0.12203723727682446,-0.08694081632653075
0.65336666581637,0.91114246656,-0.12265870206259316,-0.08045714285714284
0.6607912870188287,0.910229614470625,-0.12323184367601188,-0.07392448979591833
0.6682159082212875,0.9093126874999999,-0.12375631361445263,-0.06734693877551017
0.6756405294237463,0.9083920482168749,-0.12423179367986417,-0.06072857142857124
0.683065150626205,0.9074680614399999,-0.12465799597877097,-0.05407346938775512
0.6904897718286638,0.906541094013125,-0.12503466292227422,-0.04738571428571428
0.6979143930311225,0.90561151458,-0.12536156722605155,-0.04066938775510189
0.7053390142335813,0.9046796933593749,-0.12563851191035666,-0.033928571428571495
0.7127636354360399,0.90374600192,-0.12586533030001976,-0.027167346938775202
0.7201882566384987,0.9028108129556249,-0.12604188602444724,-0.02038979591836728
0.7276128778409575,0.9018745000599999,-0.12616807301762198,-0.013600000000000074
0.7350374990434162,0.9009374375018749,-0.1262438155181032,-0.006802040816326411
0.742462120245875,0.8999999999999999,-0.12626906806902635,-0.0
0.7498867414483338,0.899062562498125,-0.12624381551810315,0.00680204081632633
0.7573113626507925,0.8981254999399999,-0.12616807301762195,0.013599999999999751
0.7647359838532513,0.897189187044375,-0.12604188602444721,0.02038979591836712
0.77216060505571,0.89625399808,-0.12586533030001965,0.027167346938775445
0.7795852262581687,0.8953203066406249,-0.12563851191035663,0.033928571428571495
0.7870098474606275,0.8943884854199999,-0.12536156722605166,0.04066938775510222
0.7944344686630863,0.8934589059868749,-0.1250346629222742,0.04738571428571404
0.801859089865545,0.8925319385599999,-0.12465799597877092,0.054073469387755035
0.8092837110680038,0.891607951783125,-0.1242317936798642,0.06072857142857149
0.8167083322704626,0.8906873124999999,-0.12375631361445259,0.06734693877551033
0.8241329534729213,0.8897703855293749,-0.1232318436760119,0.0739244897959185
0.83155757467538,0.88885753344,-0.12265870206259318,0.08045714285714291
0.8389821958778386,0.887949116325625,-0.1220372372768243,0.08694081632653035
0.8464068170802974,0.88704549158,-0.12136782812591006,0.09337142857142872
0.8538314382827562,0.886147013671875,-0.12065088372163009,0.09974489795918333
0.8612560594852149,0.88525403392,-0.11988684348034194,0.10605714285714288
0.8686806806876737,0.8843669002681249,-0.11907617712297852,0.11230408163265304
0.8761053018901325,0.88348595706,-0.11821938467504951,0.11848163265306105
0.8835299230925912,0.882611544814375,-0.11731699646664084,0.12458571428571447
0.8909545442950499,0.881744,-0.11636957313241476,0.13061224489795928
0.8983791654975087,0.880883654810625,-0.11537770561160954,0.13655714285714304
0.9058037866999674,0.88003083694,-0.11434201514804032,0.14241632653061193
0.9132284079024262,0.879185869356875,-0.11326315329009845,0.14818571428571445
0.920653029104885,0.87834907008,-0.11214180189075128,0.15386122448979622
0.9280776503073438,0.877520751953125,-0.11097867310754268,0.15943877551020405
0.9355022715098025,0.8767012224199999,-0.10977450940259299,0.164914285714286
0.9429268927122613,0.875890783299375,-0.10853008354259892,0.17028367346938755
0.9503515139147201,0.8750897305599998,-0.10724619859883322,0.17554285714285736
0.9577761351171787,0.874298354095625,-0.10592368794714538,0.18068775510204066
0.9652007563196375,0.8735169375,-0.1045634152679609,0.18571428571428628
0.9726253775220963,0.872745757841875,-0.10316627454628143,0.19061836734693888
0.980049998724555,0.87198508544,-0.10173319007168523,0.1953959183673467
0.9874746199270138,0.8712351836381249,-0.10026511643832725,0.20004285714285702
0.9948992411294726,0.8704963085799999,-0.09876303854493833,0.20455510204081673
1.0023238623319313,0.869768708984375,-0.09722797159482566,0.2089285714285718
1.00974848353439,0.86905262592,-0.0956609610958732,0.21315918367346953
1.0171731047368489,0.868348292580625,-0.09406308286054005,0.21724285714285713
1.0245977259393073,0.8676559340599999,-0.09243544300586334,0.22117551020408122
1.0320223471417662,0.866975767126875,-0.0907791779534554,0.22495306122449
1.039446968344225,0.866308,-0.08909545442950506,0.22857142857142848
1.0468715895466836,0.8656528321231249,-0.08738546946477763,0.23202653061224462
1.0542962107491425,0.86501045394,-0.08565045039461511,0.23531428571428623
1.0617208319516012,0.864381046669375,-0.08389165485893507,0.2384306122448977
1.0691454531540598,0.8637647820799998,-0.08211037080223188,0.2413714285714289
1.0765700743565187,0.863161822265625,-0.08030791647357627,0.24413265306122442
1.0839946955589774,0.8625723194199999,-0.0784856404266151,0.24671020408163225
1.091419316761436,0.8619964156118749,-0.07664492151957186,0.24909999999999993
1.098843937963895,0.8614342425599999,-0.07478716891524606,0.2512979591836734
1.1062685591663537,0.8608859214081249,-0.07291382208101375,0.25329999999999997
1.1136931803688124,0.8603515625,-0.07102635078882731,0.2551020408163265
1.1211178015712713,0.8598312651543749,-0.06912625511521549,0.2567000000000003
1.12854242277373,0.8593251174399998,-0.06721506544128261,0.2580897959183673
1.1359670439761889,0.858833195950625,-0.06529434245271103,0.2592673469387758
1.1433916651786475,0.8583555655799999,-0.0633656771397576,0.260228571428571
1.1508162863811062,0.857892279296875,-0.06143069079725654,0.26096938775510214
1.1582409075835651,0.85744337792,-0.05949103502461892,0.26148571428571454
1.1656655287860238,0.857008889893125,-0.05754839172583014,0.26177346938775486
1.1730901499884825,0.8565888310599999,-0.055604473109454225,0.2618285714285719
1.1805147711909414,0.8561832044393749,-0.0536610216886297,0.2616469387755101
1.1879393923934,0.8557919999999999,-0.051719810281073114,0.26122448979591856
1.1953640135958588,0.8554151944356249,-0.049782642009075916,0.2605571428571426
1.2027886347983177,0.85505275094,-0.0478513502995072,0.25964081632653113
1.2102132560007761,0.854704618981875,-0.04592779888381071,0.25847142857142885
1.217637877203235,0.85437073408,-0.04401388179800772,0.25704489795918417
1.2250624984056937,0.8540510175781248,-0.042111523382695616,0.25535714285714256
1.2324871196081524,0.85374537642,-0.04022267828304881,0.2534040816326535
1.2399117408106113,0.853453702924375,-0.0383493314488165,0.2511816326530619
1.24733636201307,0.85317587456,-0.036493498134325154,0.2486857142857135
1.2547609832155286,0.8529117537206249,-0.03465722389847774,0.24591224489795913
1.2621856044179876,0.8526611874999999,-0.032842584604753616,0.24285714285714236
1.2696102256204462,0.852424007466875,-0.03105168642120757,0.23951632653061214
1.277034846822905,0.85220002944,-0.02928666582047188,0.2358857142857141
1.2844594680253638,0.8519890532631249,-0.027549689579754573,0.23196122448979584
1.2918840892278225,0.8517908625799999,-0.025842954780839048,0.2277387755102036
1.2993087104302812,0.8516052246093749,-0.024168688810087074,0.2232142857142857
1.30673333163274,0.8514318899200001,-0.022529149358435425,0.21838367346938764
1.3141579528351988,0.8512705922056251,-0.02092662442139758,0.21324285714285707
1.3215825740376574,0.8511210480599999,-0.019363432299063222,0.2077877551020403
1.3290071952401163,0.850982956751875,-0.017841921596098247,0.20201428571428426
1.336431816442575,0.8508559999999998,-0.016364471221745235,0.19591836734693843
1.3438564376450337,0.8507398417481249,-0.014933490389823716,0.1894959183673459
1.3512810588474926,0.8506341279399999,-0.01355141861872797,0.18274285714285807
1.3587056800499513,0.8505384862943749,-0.012220725731428992,0.17565510204081738
1.36613030125241,0.85045252608,-0.010943911855475408,0.16822857142857142
1.3735549224548689,0.850375837890625,-0.00972350742299063,0.16045918367346973
1.3809795436573276,0.85030799342,-0.008562073170675472,0.15234285714285659
1.3884041648597862,0.8502485452368749,-0.007462200139806488,0.14387551020408224
1.395828786062245,0.8501970265600001,-0.006426509676237637,0.13505306122449032
1.4032534072647036,0.8501529510331249,-0.005457653430397413,0.12587142857142905
1.4106780284671625,0.8501158125000001,-0.004558313357291964,0.11632653061224477
1.4181026496696212,0.8500850847793749,-0.003731201716503644,0.10641428571428697
1.4255272708720799,0.8500602214399999,-0.0029790610721900676,0.09613061224489934
1.4329518920745388,0.8500406555756249,-0.0023046642930869706,0.08547142857142884
1.4403765132769974,0.85002579958,-0.0017108145525046303,0.07443265306122496
1.4478011344794561,0.8500150449218751,-0.0012003453283309692,0.06301020408163205
1.455225755681915,0.85000776192,-0.0007761204030301229,0.051199999999999635
1.4626503768843737,0.8500032995181251,-0.00044103386364291767,0.03899795918367465
1.4700749980868324,0.8500009850599999,-0.00019801010178304253,0.026400000000000146
1.4774996192892913,0.8500001240643748,-5.000381364614063e-05,0.013402040816326287
1.48492424049175,0.85,-0.0,-0.0
