time_s,z_m,vz_m_s,az_m_s2
0.0,0.95,-0.0,-0.018140589569161
0.028755434269021222,0.949992525,-0.0005190323283025145,-0.01795918367346939
0.057510868538042444,0.9499702,-0.001032848251295456,-0.017777777777777778
0.08626630280706366,0.949933175,-0.0015414477689788247,-0.01759637188208617
0.11502173707608489,0.9498816,-0.00204483088135262,-0.01741496598639456
0.14377717134510612,0.9498156249999999,-0.002542997588416843,-0.01723356009070295
0.1725326056141273,0.9497354,-0.0030359478901714927,-0.01705215419501134
0.20128803988314856,0.949641075,-0.0035236817866165695,-0.01687074829931973
0.23004347415216977,0.9495328,-0.004006199277752072,-0.01668934240362812
0.25879890842119097,0.949410725,-0.004483500363578003,-0.01650793650793651
0.28755434269021224,0.949275,-0.004955585044094361,-0.016326530612244903
0.3163097769592334,0.949125775,-0.005422453319301145,-0.01614512471655329
0.3450652112282546,0.9489632,-0.0058841051891983555,-0.015963718820861682
0.3738206454972759,0.9487874249999999,-0.006340540653785995,-0.01578231292517007
0.4025760797662971,0.9485986,-0.0067917597130640606,-0.015600907029478462
0.4313315140353183,0.9483968749999999,-0.007237762367032552,-0.015419501133786848
0.46008694830433955,0.9481824,-0.007678548615691472,-0.01523809523809524
0.48884238257336077,0.9479553249999999,-0.00811411845904082,-0.015056689342403631
0.5175978168423819,0.9477158,-0.008544471897080594,-0.014875283446712021
0.5463532511114032,0.9474639749999999,-0.008969608929810793,-0.014693877551020411
0.5751086853804245,0.9471999999999999,-0.009389529557231421,-0.014512471655328799
0.6038641196494456,0.946924025,-0.009804233779342475,-0.01433106575963719
0.6326195539184668,0.9466361999999999,-0.010213721596143956,-0.01414965986394558
0.6613749881874881,0.946336675,-0.010617993007635863,-0.013968253968253972
0.6901304224565092,0.9460255999999999,-0.011017048013818198,-0.013786848072562361
0.7188858567255305,0.945703125,-0.011410886614690962,-0.01360544217687075
0.7476412909945518,0.9453693999999999,-0.01179950881025415,-0.01342403628117914
0.7763967252635731,0.9450245749999999,-0.012182914600507766,-0.01324263038548753
0.8051521595325942,0.9446688,-0.012561103985451811,-0.01306122448979592
0.8339075938016154,0.9443022249999999,-0.012934076965086277,-0.012879818594104309
0.8626630280706366,0.9439249999999999,-0.013301833539411176,-0.012698412698412702
0.8914184623396578,0.943537275,-0.0136643737084265,-0.012517006802721093
0.9201738966086791,0.9431392,-0.014021697472132253,-0.012335600907029481
0.9489293308777004,0.942730925,-0.014373804830528431,-0.01215419501133787
0.9776847651467215,0.9423126,-0.014720695783615038,-0.011972789115646261
1.0064401994157426,0.941884375,-0.015062370331392067,-0.011791383219954652
1.0351956336847639,0.9414463999999999,-0.015398828473859528,-0.01160997732426304
1.0639510679537851,0.940998825,-0.015730070211017414,-0.011428571428571432
1.0927065022228064,0.9405418,-0.016056095542865727,-0.01124716553287982
1.1214619364918277,0.940075475,-0.016376904469404468,-0.011065759637188212
1.150217370760849,0.9396,-0.01669249699063364,-0.0108843537414966
1.17897280502987,0.939115525,-0.01700287310655323,-0.010702947845804991
1.2077282392988913,0.9386222,-0.01730803281716325,-0.010521541950113381
