time_s,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
2.463773525071221826e+00,-3.805063769847983335e-01,-1.168761517114654501e-02,-4.454666333807854595e-01,1.135625421264133812e-09,-1.137017309845637314e+00,3.805063763175154379e-01,-7.106795643596641128e-15,7.171996079426736816e-03,-4.198414641392725355e-02,2.579963511881822011e-11,4.915614249333034175e-02,-6.146808708241010081e-11,-2.240371002799647684e-14,-4.656991944041465742e-03,4.562277030660233379e-02,-2.247518216788729808e-11,-5.027976225040286379e-02,6.014083969207876524e-11
2.465353880122582719e+00,-3.805063769847983335e-01,-1.167628669740974380e-02,-4.455329262395076872e-01,1.135666165753977864e-09,-1.136939688513178393e+00,3.805063763174184044e-01,-7.143213535493949713e-15,7.164615448157757478e-03,-4.191199460159391460e-02,2.576406375276929580e-11,4.907661004972842245e-02,-6.137294325182925971e-11,-2.368216610666009183e-14,-4.683481997337016547e-03,4.568811738644280168e-02,-2.254175122886123311e-11,-5.037159938351735283e-02,6.026733611660650315e-11
2.466934235173943168e+00,-3.805063769847983335e-01,-1.166496992077476098e-02,-4.455991049911491308e-01,1.135706853945295657e-09,-1.136862192984902098e+00,3.805063763173214819e-01,-7.181640636424982133e-15,7.157192945320999151e-03,-4.183973952381311173e-02,2.572838716604421403e-11,4.899693246911128452e-02,-6.127759948892063407e-11,-2.494644404157242383e-14,-4.709981999354545534e-03,4.575345671457558411e-02,-2.260834294026622793e-11,-5.046343871364636358e-02,6.039386170216645133e-11
2.468514590225304062e+00,-3.805063769847983335e-01,-1.165366490742589418e-02,-4.456651694725235480e-01,1.135747485671773017e-09,-1.136784823490178509e+00,3.805063763172246705e-01,-7.222054553398023723e-15,7.149728555295950007e-03,-4.176738119274536060e-02,2.569260532300661230e-11,4.891710974801896650e-02,-6.118205574773143282e-11,-2.619656098243017324e-14,-4.736491820954679896e-03,4.581878840466230285e-02,-2.267495710028170961e-11,-5.055528022531213111e-02,6.052041628143194015e-11
2.470094945276664511e+00,-3.805063769847983335e-01,-1.164237172357199084e-02,-4.457311195204633480e-01,1.135788060767039315e-09,-1.136707580258385253e+00,3.805063763171280256e-01,-7.264432920775602380e-15,7.142222262666392263e-03,-4.169491962037169541e-02,2.565671818833958460e-11,4.883714188301623710e-02,-6.108631198257407966e-11,-2.743253439742808712e-14,-4.763011332767716315e-03,4.588411257054481052e-02,-2.274159350656804937e-11,-5.064712390298680561e-02,6.064699968641341809e-11
2.471675300328025404e+00,-3.805063769847983890e-01,-1.163109043544608215e-02,-4.457969549718200364e-01,1.135828579064669118e-09,-1.136630463518902401e+00,3.805063763170315472e-01,-7.308753400777729751e-15,7.134674052220707496e-03,-4.162235481849283630e-02,2.562072572704628245e-11,4.875702887069221364e-02,-6.099036814802674298e-11,-2.865438207293965982e-14,-4.789540405193680808e-03,4.594942932624517667e-02,-2.280825195626691802e-11,-5.073896973109248004e-02,6.077361174845908508e-11
2.473255655379385853e+00,-3.805063769847983890e-01,-1.161982110930510209e-02,-4.458626756634635480e-01,1.135869040398181163e-09,-1.136553473501118017e+00,3.805063763169352908e-01,-7.354993683984306238e-15,7.127083908952305986e-03,-4.154968679872939052e-02,2.558462790445099406e-11,4.867677070766093100e-02,-6.089422419893495145e-11,-2.986212211318138432e-14,-4.816078908402268016e-03,4.601473878596571560e-02,-2.287493224600131505e-11,-5.083081769400118327e-02,6.090025229825513807e-11
2.474836010430746747e+00,-3.805063769847984445e-01,-1.160856381142950054e-02,-4.459282814322820809e-01,1.135909444601040211e-09,-1.136476610434423939e+00,3.805063763168391455e-01,-7.403131489837385578e-15,7.119451818059932893e-03,-4.147691557252113081e-02,2.554842468619968720e-11,4.859636739056089755e-02,-6.079788009041200764e-11,-3.105577293988294214e-14,-4.842626712332911455e-03,4.608004106408900014e-02,-2.294163417187585944e-11,-5.092266777603490779e-02,6.102692116582635265e-11
2.476416365482107196e+00,-3.805063769847984445e-01,-1.159731860812298655e-02,-4.459937721151817080e-01,1.135949791506656636e-09,-1.136399874548217781e+00,3.805063763167431112e-01,-7.453144567142451774e-15,7.111777764948071581e-03,-4.140404115112707867e-02,2.551211603826105936e-11,4.851581891605560859e-02,-6.070133577784057771e-11,-3.223535329193954281e-14,-4.869183686694719335e-03,4.614533627517792419e-02,-2.300835752947691888e-11,-5.101451996146565832e-02,6.115361818053632857e-11
2.477996720533467645e+00,-3.805063769847984445e-01,-1.158608556571216752e-02,-4.460591475490860991e-01,1.135990080948387665e-09,-1.136323266071902705e+00,3.805063763166472990e-01,-7.505010694569519315e-15,7.104061735227298370e-03,-4.133106354562506718e-02,2.547570192692728083e-11,4.843512528083348395e-02,-6.060459121687354447e-11,-3.340088222506803739e-14,-4.895749700966504914e-03,4.621062453397576514e-02,-2.307510211387287152e-11,-5.110637423451552808e-02,6.128034317108821360e-11
