time_s,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
4.313315140353182753e-02,3.804964275578216482e-01,-2.123761197209846421e-02,-3.239234415513619347e-01,2.383360237652743658e-09,-1.268108043207014424e+00,-3.805142692170697116e-01,1.150368914702839929e-08,-2.577327632872664823e-08,-4.313099098388788796e-05,-2.913592742137045946e-12,4.310238017030183669e-05,9.125010422873298212e-09,5.293728569669909894e-07,-1.185375868724638206e-06,-1.984786594432055330e-03,-1.340767456309018126e-10,1.983470641738400032e-03,4.199116274466575513e-07
4.600869483043395353e-02,3.804964275931371209e-01,-2.123761205121744988e-02,-3.239235739603109065e-01,2.383351293138405345e-09,-1.268107910885895695e+00,-3.805142691890566198e-01,1.307545769387824467e-08,-2.929245438966071990e-08,-4.902404898760255906e-05,-3.311681944885457652e-12,4.899153129843074583e-05,1.037177606196185296e-08,5.638069455870587361e-07,-1.262235462999706674e-06,-2.113890644691507857e-03,-1.427980382209724138e-10,2.112489338779684374e-03,4.472255969804572868e-07
4.888423825733607953e-02,3.804964276331145312e-01,-2.123761214077333689e-02,-3.239237238482177705e-01,2.383341167881384693e-09,-1.268107761097405417e+00,-3.805142691573455416e-01,1.474608971576961502e-08,-3.303221161817799760e-08,-5.528777664496054283e-05,-3.734810794374176203e-12,5.525110711505025186e-05,1.169696265107281946e-08,5.981344691939125579e-07,-1.338791981029225838e-06,-2.242595080738887369e-03,-1.514923430872743534e-10,2.241108750970819720e-03,4.744550364613592263e-07
5.175978168423820552e-02,3.804964276780376520e-01,-2.123761224139915013e-02,-3.239238922793076791e-01,2.383329789990629672e-09,-1.268107592778022319e+00,-3.805142691217114348e-01,1.651527893632129610e-08,-3.699166535870872591e-08,-6.192102542046177530e-05,-4.182901726173054457e-12,6.187996004286300559e-05,1.310032724405613400e-08,6.323555362499661318e-07,-1.415037593231553927e-06,-2.370900300698808739e-03,-1.601596880133286910e-10,2.369329284239250506e-03,5.016000319179833898e-07
5.463532511114031764e-02,3.804964277281894791e-01,-2.123761235372533321e-02,-3.239240803145045366e-01,2.383317087798012183e-09,-1.268107404867522270e+00,-3.805142690819297568e-01,1.838271939105303892e-08,-4.116990977912516924e-08,-6.892264792278075065e-05,-4.655877255773524156e-12,6.887694367184582088e-05,1.458162714215023854e-08,6.664702552263569392e-07,-1.490964009629182203e-06,-2.498806702244023466e-03,-1.688001008027136772e-10,2.497151344520950368e-03,5.286606693855186437e-07
5.751086853804244364e-02,3.804964277838521203e-01,-2.123761247837969990e-02,-3.239242890114348294e-01,2.383302989858099763e-09,-1.268107196308976281e+00,-3.805142690377767423e-01,2.034810542741043465e-08,-4.556601454850819931e-08,-7.629149790346901586e-05,-5.153659978646159694e-12,7.624091275927446902e-05,1.614061989400081471e-08,7.004787346027869171e-07,-1.566562480923959649e-06,-2.626314682596486965e-03,-1.774136092789856290e-10,2.624575337760416509e-03,5.556370349056021044e-07
6.038641196494456964e-02,3.804964278453067950e-01,-2.123761261598735087e-02,-3.239245194244304571e-01,2.383287424947925210e-09,-1.268106966048746953e+00,-3.805142689890294028e-01,2.241113170478926848e-08,-5.017902351734356348e-08,-8.402643025565968455e-05,-5.676172570298021770e-12,8.397072322974789707e-05,1.777706329567910921e-08,7.343810828673596168e-07,-1.641823799108907192e-06,-2.753424638527969624e-03,-1.860002412856163739e-10,2.751601669910667090e-03,5.825292145261939365e-07
6.326195539184667482e-02,3.804964279128337790e-01,-2.123761276717058694e-02,-3.239247726045320075e-01,2.383270322066755801e-09,-1.268106713036485145e+00,-3.805142689354653052e-01,2.457149319455944502e-08,-5.500795339878908071e-08,-9.212630101277322493e-05,-6.223337786329862097e-12,9.206523217521283252e-05,1.949071539069996294e-08,7.681774085164102673e-07,-1.716738297597938261e-06,-2.880136966360191675e-03,-1.945600246859484789e-10,2.878230746933246875e-03,6.093372943014482328e-07
6.613749881874880776e-02,3.804964279867125709e-01,-2.123761293254886051e-02,-3.239250495994923651e-01,2.383251610435863749e-09,-1.268106436225126199e+00,-3.805142688768628489e-01,2.682888518008846368e-08,-6.005179244959982145e-08,-1.005899673472231528e-04,-6.795078462493223907e-12,1.005232978549884082e-04,2.128133447003943834e-08,8.018678200543328751e-07,-1.791295850855342010e-06,-3.006452061964473652e-03,-2.030929873631689616e-10,3.004462974798250210e-03,6.360613602915798186e-07
6.901304224565092682e-02,3.804964280672217258e-01,-2.123761311273866109e-02,-3.239253514537798195e-01,2.383231219498293768e-09,-1.268106134570887056e+00,-3.805142688130009887e-01,2.918300325676423558e-08,-6.530949914924731410e-08,-1.094162875691194340e-04,-7.391317514747482673e-12,1.093437796957906380e-04,2.314867907215198163e-08,8.354524259933958883e-07,-1.865485873507424691e-06,-3.132370320760872063e-03,-2.115991572203009150e-10,3.130298759484342278e-03,6.627014985627239622e-07
7.188858567255305976e-02,3.804964281546390215e-01,-2.123761330835343200e-02,-3.239256792085811187e-01,2.383209078918636008e-09,-1.268105807033263366e+00,-3.805142687436594562e-01,3.163354333201754654e-08,-7.078000087571944104e-08,-1.186041211249692717e-04,-8.011977939316898961e-12,1.185255382917572184e-04,2.509250798298733376e-08,8.689313348535592379e-07,-1.939297318919266243e-06,-3.257892137716804620e-03,-2.200785621802158379e-10,3.255738506978809836e-03,6.892577951867962960e-07
7.476412909945517882e-02,3.804964282492411809e-01,-2.123761352000349753e-02,-3.239260339018051882e-01,2.383185118582790312e-09,-1.268105452575024161e+00,-3.805142686686186493e-01,3.418020162534386478e-08,-7.646219257643864555e-08,-1.281523285963728244e-04,-8.656982812747737506e-12,1.280674354044724240e-04,2.711258023600688537e-08,9.023046551622782493e-07,-2.012718677220042753e-06,-3.383017907345121662e-03,-2.285312301856650415e-10,3.380782623277602851e-03,7.157303362413411986e-07
7.763967252635729788e-02,3.804964283513041501e-01,-2.123761374829595885e-02,-3.239264165680859064e-01,2.383159268597739152e-09,-1.268105070162211190e+00,-3.805142685876597430e-01,3.682267466832457969e-08,-8.235493543268982826e-08,-1.380597716987124737e-04,-9.326255291965494543e-12,1.379683339629918682e-04,2.920865511219964474e-08,9.355724954543038486e-07,-2.085737972760933626e-06,-3.507748023701622031e-03,-2.369571891993319946e-10,3.505431514385401286e-03,7.421192078093809160e-07
8.051521595325941694e-02,3.804964284611030978e-01,-2.123761399383457954e-02,-3.239268282387857689e-01,2.383131459291314365e-09,-1.268104658764132919e+00,-3.805142685005645231e-01,3.956065930464775409e-08,-8.845705551590414082e-08,-1.483253132798346508e-04,-1.001971861433233758e-11,1.482270980638681853e-04,3.138049214009780530e-08,9.687349642714769453e-07,-2.158342760990128413e-06,-3.632082880382016005e-03,-2.453564672039063048e-10,3.629685586315694462e-03,7.684244959792550499e-07
8.339075938016154987e-02,3.804964285789121936e-01,-2.123761425721969881e-02,-3.239272699419988299e-01,2.383101621211968025e-09,-1.268104217353364316e+00,-3.805142684071154413e-01,4.239385269012813540e-08,-9.476734243410016420e-08,-1.589478173187214315e-04,-1.073729609770472856e-11,1.588425929711759807e-04,3.362785109579172751e-08,1.001792170162512651e-06,-2.230520124729946965e-06,-3.756022870518275006e-03,-2.537290922021784820e-10,3.753545245090858691e-03,7.946462868444568678e-07
8.626630280706365506e-02,3.804964287050048299e-01,-2.123761453904813093e-02,-3.239277427025542000e-01,2.383069685128535456e-09,-1.268103744905739960e+00,-3.805142683070957266e-01,4.532195229272664402e-08,-1.012845479667433804e-07,-1.699261489241510998e-04,-1.147891114049142180e-11,1.698136851165377430e-04,3.595049200294458991e-08,1.034744221682781425e-06,-2.302256669841650699e-06,-3.879568386774406245e-03,-2.620750922171581479e-10,3.877010896742264824e-03,8.207846665034638968e-07
8.914184623396578799e-02,3.804964288396534000e-01,-2.123761483991303683e-02,-3.239282475420191543e-01,2.383035582030011890e-09,-1.268103240400352494e+00,-3.805142682002891630e-01,4.834465589256917347e-08,-1.080073846862419524e-07,-1.812591743333460655e-04,-1.224448722171178185e-11,1.811392420991499196e-04,3.834817513280642802e-08,1.067591227394077205e-06,-2.373538520263943290e-06,-4.002719821341599836e-03,-2.703944952922135452e-10,4.000082947310385807e-03,8.468397210595604701e-07
9.201738966086790705e-02,3.804964289831295199e-01,-2.123761516040381311e-02,-3.239287854787023524e-01,2.382999243125312589e-09,-1.268102702819550398e+00,-3.805142680864803117e-01,5.146166158196473543e-08,-1.149345245642591872e-07,-1.929457609106049543e-04,-1.303394790105456018e-11,1.928181326858092353e-04,4.082066100422768687e-08,1.100333295864384677e-06,-2.444351312411741699e-06,-4.125477565932753575e-03,-2.786873294912359397e-10,4.122761802844927652e-03,8.728115366206573090e-07
9.489293308777002611e-02,3.804964291357039730e-01,-2.123761550110598098e-02,-3.239293575276570580e-01,2.382960599843046195e-09,-1.268102131148932443e+00,-3.805142679654545113e-01,5.467266776542292984e-08,-1.220645975609838548e-07,-2.049847771459191925e-04,-1.384721681893719043e-11,2.048492268109394993e-04,4.336771038367233677e-08,1.132970535667632794e-06,-2.514680188922210042e-06,-4.247842011776356737e-03,-2.869536228988263043e-10,4.245047869404964744e-03,8.987001992991039049e-07
9.776847651467215905e-02,3.804964292976465434e-01,-2.123761586260107179e-02,-3.239299647006848026e-01,2.382919583831279397e-09,-1.268101524377344802e+00,-3.805142678369976550e-01,5.797737315967054798e-08,-1.293961901954633384e-07,-2.173750926535699410e-04,-1.468421769656559425e-11,2.172313955766182495e-04,4.598908428523019499e-08,1.165503055383443628e-06,-2.584509791735590552e-06,-4.369813549609725956e-03,-2.951934036205069229e-10,4.366941553059087294e-03,9.245057952114927492e-07
1.006440199415742781e-01,3.804964294692264049e-01,-2.123761624546647436e-02,-3.239306080063377724e-01,2.382876126957305734e-09,-1.268100881496879717e+00,-3.805142677008962471e-01,6.137547679366780515e-08,-1.369278440950699558e-07,-2.301155781707055680e-04,-1.554487433599472703e-11,2.299635112526053214e-04,4.868454397062901584e-08,1.197930963596872758e-06,-2.653824254498816858e-06,-4.491392569671570634e-03,-3.034066997829571361e-10,4.488443259885580017e-03,9.502284104784605980e-07
1.035195633684764110e-01,3.804964296507115651e-01,-2.123761665027532053e-02,-3.239312884499229162e-01,2.382830161307413573e-09,-1.268100201502869284e+00,-3.805142675569377353e-01,6.486667800862336883e-08,-1.446580545221356012e-07,-2.432051055558964888e-04,-1.642911062018975856e-11,2.430444472763702238e-04,5.145385094924578665e-08,1.230254368898140756e-06,-2.722607194280368790e-06,-4.612579461693895252e-03,-3.115935395342749893e-10,4.609553395972595599e-03,9.758681312244819017e-07
1.063951067953785162e-01,3.804964298423691993e-01,-2.123761707759634632e-02,-3.239320070335045543e-01,2.382781619186651600e-09,-1.268099483393883453e+00,-3.805142674049101226e-01,6.845067645800891049e-08,-1.525852688757584076e-07,-2.566425477876649601e-04,-1.733685051308804532e-11,2.564730782531206266e-04,5.429676697811727596e-08,1.262473379882356210e-06,-2.790841702585299239e-06,-4.733374614893203457e-03,-3.197539510442627129e-10,4.730272367418346391e-03,1.001425043577652706e-06
1.092706502222806353e-01,3.804964300444659275e-01,-2.123761752799375319e-02,-3.239327647559078205e-01,2.382730433118598868e-09,-1.268098726171727586e+00,-3.805142672446020224e-01,7.212717210757277055e-08,-1.607078851667545742e-07,-2.704267789629903997e-04,-1.826801805966205120e-11,2.702482799558327182e-04,5.721305406195048250e-08,1.294588105149230273e-06,-2.858510335659832461e-06,-4.853778417961016924e-03,-3.278879625047395524e-10,4.850600580331320376e-03,1.026899233669474447e-06
1.121461936491827543e-01,3.804964302572672041e-01,-2.123761800202706232e-02,-3.239335626127219925e-01,2.382676535845127390e-09,-1.268097928841436906e+00,-3.805142670758027701e-01,7.589586523535271686e-08,-1.690242504636956657e-07,-2.845566742957841302e-04,-1.922253738598306295e-11,2.843689293252797744e-04,6.020247445313172091e-08,1.326598653302785074e-06,-2.925595104075367317e-06,-4.973791259053678658e-03,-3.359956021298799293e-10,4.970538440830507554e-03,1.052290787634623982e-06
1.150217370760848873e-01,3.804964304810377618e-01,-2.123761850025097583e-02,-3.239344015963035450e-01,2.382619860326173431e-09,-1.268097090411275385e+00,-3.805142668983024778e-01,7.975645643168793552e-08,-1.775326593079477874e-07,-2.990311101153357446e-04,-2.020033269928605928e-11,2.988339044700633832e-04,6.326479065173572071e-08,1.358505132951046876e-06,-2.992077461582186064e-06,-5.093413525781450256e-03,-3.440768981565781250e-10,5.090086355045624587e-03,1.077599791610721393e-06
1.178972805029870063e-01,3.804964307160413339e-01,-2.123761902321519637e-02,-3.239352826957792586e-01,2.382560339739500927e-09,-1.268096209892730641e+00,-3.805142667118918132e-01,8.370864659923009521e-08,-1.862313520955973046e-07,-3.138489638647257531e-04,-2.120132828803553312e-11,3.136420846666445076e-04,6.639976540553354745e-08,1.390307652705738395e-06,-3.057938293223617412e-06,-5.212645605196875379e-03,-3.521318788448399508e-10,5.209244729117389755e-03,1.102826331738089013e-06
1.207728239298891393e-01,3.804964309625409880e-01,-2.123761957146430568e-02,-3.239362068970498276e-01,2.382497907480468227e-09,-1.268095286300511493e+00,-3.805142665163622206e-01,8.775213695295353807e-08,-1.951185134241243210e-07,-3.290091140992045925e-04,-2.222544852199259983e-11,3.287923503593754692e-04,6.960716171000012669e-08,1.422006321181955867e-06,-3.123157902701813789e-06,-5.331487883782419848e-03,-3.601605724782014041e-10,5.328013969197773619e-03,1.127970494159501757e-06
1.236483673567912583e-01,3.804964312207987365e-01,-2.123762014553757030e-02,-3.239371751827924140e-01,2.382432497161796063e-09,-1.268094318652544850e+00,-3.805142663115058110e-01,9.188662902016445150e-08,-2.041922704016603564e-07,-3.445104404845346097e-04,-2.327261785228326872e-11,3.442835831605327995e-04,7.288674280832086805e-08,1.453601246997840612e-06,-3.187715998986780891e-06,-5.449940747437369282e-03,-3.681630073641755534e-10,5.446394481450302603e-03,1.153032365019936189e-06
1.265239107836933496e-01,3.804964314910758705e-01,-2.123762074596879240e-02,-3.239381885324644772e-01,2.382364042613331393e-09,-1.268093305969971496e+00,-3.805142660971153057e-01,9.611182464050915314e-08,-2.134506909166415164e-07,-3.603518237952930145e-04,-2.434276081146805546e-11,3.601146658503506337e-04,7.623827219139766067e-08,1.485092538774238103e-06,-3.251591682160663120e-06,-5.568004581463961711e-03,-3.761392118347252716e-10,5.564386672050340016e-03,1.178012030466304135e-06
1.293994542105954826e-01,3.804964317736328483e-01,-2.123762137328612590e-02,-3.239392479223067167e-01,2.382292477881813310e-09,-1.268092247277143203e+00,-3.805142658729841476e-01,1.004274259659815422e-07,-2.228917818656481983e-07,-3.765321459131350961e-04,-2.543580201361305499e-11,3.762844823770561636e-04,7.966151359785412743e-08,1.516480305134352798e-06,-3.314763428489784849e-06,-5.685679770552789017e-03,-3.840892142467665758e-10,5.681990947185426057e-03,1.202909576647186495e-06
1.322749976374976155e-01,3.804964320687291290e-01,-2.123762202801191337e-02,-3.239403543253459583e-01,2.382217737230640186e-09,-1.268091141601618954e+00,-3.805142656389065015e-01,1.048331354609290551e-07,-2.325134873371990835e-07,-3.930502898250121742e-04,-2.655166615436237475e-11,3.927919178569032484e-04,8.315623101403979392e-08,1.547764654703386038e-06,-3.377209074717292620e-06,-5.802966698767416005e-03,-3.920130429826976604e-10,5.799207713055583996e-03,1.227725089712553095e-06
1.351505410643997485e-01,3.804964323766234502e-01,-2.123762271066247445e-02,-3.239415087113988179e-01,2.382139755139633930e-09,-1.268089987974162947e+00,-3.805142653946771425e-01,1.093286559020581183e-07,-2.423136867492503332e-07,-4.099051396213468325e-04,-2.769027801101225780e-11,4.096358585742107409e-04,8.672218867403392660e-08,1.578945696108172875e-06,-3.438905801569711808e-06,-5.919865749528241405e-03,-3.999107264509584337e-10,5.916037375873695742e-03,1.252458655813481467e-06
1.380260844913018536e-01,3.804964326975735500e-01,-2.123762342174796702e-02,-3.239427120470746435e-01,2.382058466304804241e-09,-1.268088785428739262e+00,-3.805142651400916232e-01,1.139136903784382642e-07,-2.522901929381286404e-07,-4.270955804941587667e-04,-2.885156244258681190e-11,4.268151919813991876e-04,9.035915105964821946e-08,1.610023537976800704e-06,-3.499830116471092955e-06,-6.036377305595566969e-03,-4.077822930866175055e-10,6.032480341865848784e-03,1.277110361101861871e-06
1.409016279182039866e-01,3.804964330318364452e-01,-2.123762416177212009e-02,-3.239439652957785132e-01,2.381973805638115341e-09,-1.268087533002509870e+00,-3.805142648749459955e-01,1.185879422915050563e-07,-2.624407501966116271e-07,-4.446204987351408682e-04,-3.003544438991540254e-11,4.443288066990288307e-04,9.406688290042858072e-08,1.640998288938227453e-06,-3.559957835458863421e-06,-6.152501749051907630e-03,-4.156277713519889022e-10,6.148537017271725642e-03,1.301680291730100833e-06
1.437771713451061195e-01,3.804964333796683196e-01,-2.123762493123211581e-02,-3.239452694177147318e-01,2.381885708267248574e-09,-1.268086229735830850e+00,-3.805142645990371442e-01,1.233511153550621800e-07,-2.727630322588522651e-07,-4.624787817336847287e-04,-3.124184887571199123e-11,4.621755925158404273e-04,9.784514917365632400e-08,1.671870057621878193e-06,-3.619264064295850288e-06,-6.268239461283486337e-03,-4.234471897372770610e-10,6.264207808344998511e-03,1.326168533850810498e-06
1.466527147720082247e-01,3.804964337413244135e-01,-2.123762573061831541e-02,-3.239466253698897735e-01,2.381794109535369558e-09,-1.268084874672249507e+00,-3.805142643121626200e-01,1.282029135952821577e-07,-2.832546402298287272e-07,-4.806693179748501468e-04,-3.247070100465624121e-11,4.803544403887943901e-04,1.016937151043483139e-07,1.702638952657247872e-06,-3.677723178773394835e-06,-6.383590822960970822e-03,-4.312405767612524807e-10,6.379493121353742129e-03,1.350575173616498400e-06
1.495282581989103576e-01,3.804964341170590791e-01,-2.123762656041408917e-02,-3.239480341061155011e-01,2.381698945000888299e-09,-1.268083466858499486e+00,-3.805142640141206400e-01,1.331430413507059248e-07,-2.939131004569849009e-07,-4.991909970372796108e-04,-3.372192596347670075e-11,4.988642424431151846e-04,1.056123461652560659e-07,1.733305082673476533e-06,-3.735308804200772442e-06,-6.498556214019377691e-03,-4.390079609719553432e-10,6.494393362580880465e-03,1.374900297179239453e-06
1.524038016258124628e-01,3.804964345071259468e-01,-2.123762742109557358e-02,-3.239494965770122192e-01,2.381600150437227584e-09,-1.268082005344499441e+00,-3.805142637047099208e-01,1.381712032722410963e-07,-3.047358623417178523e-07,-5.180427095910520663e-04,-3.499544902103600927e-11,5.177038919723321499e-04,1.096008080768641320e-07,1.763868556298926220e-06,-3.791993794076614138e-06,-6.613136013637198503e-03,-4.467493709474299455e-10,6.608908938324610863e-03,1.399143990690349205e-06
1.552793450527145958e-01,3.804964349117777034e-01,-2.123762831313146665e-02,-3.239510137300119497e-01,2.381497661832585162e-09,-1.268080489183348147e+00,-3.805142633837301225e-01,1.432871043231594654e-07,-3.157202960883531457e-07,-5.372233473954778115e-04,-3.629119552841826182e-11,5.368722834383260652e-04,1.136588668073875197e-07,1.794329482160747505e-06,-3.847750207938323760e-06,-6.727330600214717453e-03,-4.544648352964882400e-10,6.723040254898887159e-03,1.423306340300045238e-06
1.581548884796167009e-01,3.804964353312663139e-01,-2.123762923698278501e-02,-3.239525865093613732e-01,2.381391415389693038e-09,-1.268078917431322283e+00,-3.805142630509815160e-01,1.484904497790924237e-07,-3.268636903882379699e-07,-5.567318032968276900e-04,-3.760909091901863536e-11,5.563683124713744146e-04,1.177862885727678802e-07,1.824687968884426967e-06,-3.902549288385876420e-06,-6.841140351351511148e-03,-4.621543826595035135e-10,6.836787718633893264e-03,1.447387432157098401e-06
1.610304319065188339e-01,3.804964357658427443e-01,-2.123763019310263150e-02,-3.239542158561251606e-01,2.381281347525588756e-09,-1.268077289147872655e+00,-3.805142627062647609e-01,1.537809452280258534e-07,-3.381632500365749776e-07,-5.765669712259965810e-04,-3.894906070863526400e-11,5.761908758701978460e-04,1.219828398366687707e-07,1.854944125093336566e-06,-3.956361437276785502e-06,-6.954565643823142594e-03,-4.698180417092343114e-10,6.950151735876547096e-03,1.471387352408481928e-06
1.639059753334209668e-01,3.804964362157571833e-01,-2.123763118193593494e-02,-3.239559027081889142e-01,2.381167394871370556e-09,-1.268075603395619311e+00,-3.805142623493815712e-01,1.591582965702931385e-07,-3.496160934796084167e-07,-5.967277461961014579e-04,-4.031103049556364744e-11,5.963388716020105859e-04,1.262482873104702013e-07,1.885098059408263540e-06,-4.009156191089309978e-06,-7.067606853557049408e-03,-4.774558411516782945e-10,7.063132712991015798e-03,1.495306187199007426e-06
